"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"sRNA105",39.1554054710142,-0.0878453768407566,0.215017661069813,0.545359759791455,0.947674336686791
"sRNA19",22.8984551955982,-0.0834400201483146,0.230897489779796,0.558099797455522,0.952104473235043
"sRNA49",44.8005977649073,-0.0809826381656703,0.218475274654715,0.573835315201936,0.952104473235043
"sRNA100",15.1783113026595,-0.0725697536209336,0.251557607962844,0.574855531009838,0.952104473235043
"sRNA72",52.2815827278585,0.0754631214696179,0.213158211254856,0.603928935351092,0.959761692231147
"sRNA31",24.97753052745,-0.0720157240387173,0.232366426642694,0.607991971591595,0.959761692231147
"sRNA7",2.13664738758408,0.0316372908758865,0.280106478248517,0.615282133325674,0.959761692231147
"sRNA104",17.6912067452191,0.0497985400310452,0.270718532743934,0.615696179921868,0.959761692231147
"sRNA83",6.31155901012806,0.0478761913388219,0.266235003600235,0.652297965958381,0.961589380817255
"sRNA29",0.185635892152317,-0.0145824439046471,0.285248419137322,0.656276905548293,0.961589380817255
"sRNA97",29.3378522952641,-0.0585607396775041,0.229121147293679,0.674188826279169,0.961589380817255
"sRNA99",1.09603794413936,0.0230437828682245,0.280860866171744,0.680167557588566,0.961589380817255
"sRNA93",90.314980490358,-0.056902449754535,0.184025326485655,0.685874371691084,0.961589380817255
"sRNA5",0.3190307468519,0.0176840372515503,0.285078150358992,0.702208123171786,0.961589380817255
"sRNA76",1.22708959948099,-0.0171982992548864,0.281239598739845,0.734748473540285,0.961589380817255
"sRNA26",19.9609573180767,0.0480423306144771,0.232841203915779,0.736414049711634,0.961589380817255
"sRNA11",23.7672198665394,-0.0462965468676784,0.222953068731643,0.741212263619801,0.961589380817255
"sRNA107",16.7857125437982,0.045094918843499,0.234568513049111,0.741844129818631,0.961589380817255
"sRNA84",331.271654708766,-0.0444459560439909,0.172667235563065,0.744339726374965,0.961589380817255
"sRNA61",744.142533769138,-0.0414734875163571,0.152988641497209,0.745802867580729,0.961589380817255
"sRNA64",0.71370508060342,0.0138371255350801,0.281751629726615,0.774893477705471,0.961589380817255
"sRNA46",31.3543823716656,0.0405746540454654,0.215499646817896,0.776875342825768,0.961589380817255
"sRNA95",72.7882037612012,0.0384929807633948,0.187815946438842,0.786576696508119,0.961589380817255
"sRNA40",0.0863603876157379,0.010446622459329,0.284997219144083,0.798439882153655,0.961589380817255
"sRNA4",0.104261970342338,0.0109093260039388,0.285028636152072,0.798439882153655,0.961589380817255
"sRNA34",9.5889654301135,0.0262654978287046,0.251387628451442,0.828406610682767,0.961589380817255
"sRNA71",16.2896971720087,-0.0282693578160764,0.23573116883004,0.83169071381386,0.961589380817255
"sRNA78",134.995548941103,-0.0274769217266203,0.188943966187158,0.844715681724306,0.961589380817255
"sRNA12",6.54617755266608,0.0184752047853109,0.264631511946207,0.855298675375599,0.961589380817255
"sRNA32",5.93595065201447,-0.0163079521106906,0.264568822538641,0.868347376178336,0.961589380817255
"sRNA75",1.54949197929916,0.00984320484001489,0.278764309409869,0.868508733422033,0.961589380817255
"sRNA55",12.7101789688744,0.0199127590196283,0.246930043063162,0.873985741753335,0.961589380817255
"sRNA98",26.9973354716361,-0.0209547941783282,0.224900009049475,0.877934215446035,0.961589380817255
"sRNA30",1.32621886538807,0.00678908765833463,0.280822518069647,0.885911545673359,0.961589380817255
"sRNA54",3.39667363992634,0.0098159993571954,0.272090871072399,0.905479096702475,0.961589380817255
"sRNA106",4.89142557441505,-0.00938426554596224,0.265580032736727,0.921162961272615,0.961589380817255
"sRNA56",3.03320001222716,-0.0079004177868623,0.271609380606209,0.921956985925618,0.961589380817255
"sRNA1",27.0579241862448,-0.011189825034392,0.219014919387292,0.935172258474272,0.961589380817255
"sRNA85",7.54385219660714,0.00744462146771127,0.263409979235885,0.940984919315131,0.961589380817255
