"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-ACX60_RS10555",3247.85005326365,-0.772601763547661,0.0850447113447886,1.42116539920435e-20,7.77806078802635e-19
"gene-ACX60_RS06755",994.657807756809,0.791079075373675,0.0889971517508299,8.3492485345526e-20,4.49815764799021e-18
"gene-ACX60_RS14335",996.092728470045,-0.80562439063996,0.0907609093326913,8.7526098977633e-20,4.64292291192121e-18
"gene-ACX60_RS06790",608.874143278283,2.61466557161956,0.299098152968287,1.25473821637552e-19,6.55505662130729e-18
"gene-ACX60_RS01820",5680.00766778403,-0.672737372069569,0.0760195528656828,1.48434660617096e-19,7.63884641504101e-18
"gene-ACX60_RS06735",54893.1992721419,-0.725977503705982,0.0821018607249991,2.02274779176388e-19,1.02565211558851e-17
"gene-ACX60_RS15875",341.934194983279,1.21436040608546,0.139835584392162,3.1755996740397e-19,1.58580774143573e-17
"gene-ACX60_RS07265",920.426896778902,0.85929868899233,0.0984554883438226,3.2194472708962e-19,1.58580774143573e-17
"gene-ACX60_RS01925",740.730786722261,1.07879369292914,0.124172069118202,3.84855336938524e-19,1.86898760811835e-17
"gene-ACX60_RS07980",6638.98276563756,0.724158664977187,0.0831991622325592,4.26190778543083e-19,2.04098028391188e-17
"gene-ACX60_RS07960",2608.92834963397,-0.818235174397651,0.0945755730203324,6.30080580212267e-19,2.97605183639986e-17
"gene-ACX60_RS13285",605.344188017502,-0.907396358394647,0.105686116926989,9.45740399138826e-19,4.40663904896037e-17
"gene-ACX60_RS16555",12441.6789191409,0.851803700188751,0.100041374920252,1.9693178590204e-18,9.0536106372031e-17
"gene-ACX60_RS10600",292.562098192475,1.38292364926825,0.163666946213955,2.02868099805183e-18,9.20380537010885e-17
"gene-ACX60_RS08200",27455.8667113765,-0.67190721288748,0.0802587612101154,6.03796992728856e-18,2.7037558843235e-16
"gene-ACX60_RS14275",7634.70021597016,-0.63887292561753,0.0767759284042155,1.52020247809301e-17,6.72007454418552e-16
"gene-ACX60_RS13455",1161.65736966939,-1.0284155476168,0.125265133838979,3.48137031151451e-17,1.51946390305089e-15
"gene-ACX60_RS03160",8780.885580287,-0.801968231354303,0.0981064859647685,3.66462427168015e-17,1.57945306109415e-15
"gene-ACX60_RS17805",1329.12349153564,0.83671197681133,0.103787264452626,9.54631873885055e-17,4.06366753229095e-15
"gene-ACX60_RS09555",517.614776090202,0.850140880226732,0.106941232394894,2.2606344782792e-16,9.50569229403254e-15
"gene-ACX60_RS01590",244.997916870817,1.06490405711398,0.134984445019174,2.96774979309114e-16,1.23286762488894e-14
"gene-ACX60_RS14555",18836.4041758651,-0.675768915285195,0.0853300393502317,4.23381028893147e-16,1.73787831859949e-14
"gene-ACX60_RS03980",6039.51730836308,-0.802056361983541,0.101738444812668,5.04004219998013e-16,2.04447829476841e-14
"gene-ACX60_RS01890",204.184956529134,-1.15418703204769,0.14853636460123,6.64650422093587e-16,2.65382622925742e-14
"gene-ACX60_RS11920",1757.66274167232,0.936073814517154,0.120004360914193,6.69613926755787e-16,2.65382622925742e-14
"gene-ACX60_RS01855",268.283187541293,1.16032765873009,0.150539126085983,1.15951510337911e-15,4.54319099596722e-14
"gene-ACX60_RS14570",4312.45156986339,-0.646240375474834,0.0838661810894291,2.27729167461632e-15,8.74729283446557e-14
"gene-ACX60_RS16510",575.20620480602,-0.890202000863838,0.116476351127092,2.28322608788255e-15,8.74729283446557e-14
"gene-ACX60_RS11290",225.357621788163,1.39254459746139,0.183775013766483,2.51973443566623e-15,9.54730146612875e-14
"gene-ACX60_RS14585",13567.5036472177,-0.691829662754658,0.0899547269155253,2.6232103480432e-15,9.83133617397061e-14
"gene-ACX60_RS09660",607.18988613529,0.803681204537618,0.105171133367547,3.03989317736447e-15,1.12317123835977e-13
"gene-ACX60_RS14590",39622.6254746241,-0.68714431025217,0.0899015683915951,3.06200975654927e-15,1.12317123835977e-13
"gene-ACX60_RS04005",16323.5169861966,-0.781696625220599,0.10270433350643,3.40665923578887e-15,1.23643800473685e-13
"gene-ACX60_RS15075",516.886107479779,-0.802441924342361,0.105550679492753,3.82881231463412e-15,1.37518175633942e-13
"gene-ACX60_RS06725",22866.0030501481,-0.776909831936027,0.102475278022045,4.83533887500499e-15,1.71878849907394e-13
"gene-ACX60_RS00865",16701.0430371786,0.728323618744318,0.0948285766712704,4.89979868675148e-15,1.72392917060399e-13
"gene-ACX60_RS18055",3253.94098563625,0.721046250452547,0.0954607505847977,6.63414664065321e-15,2.31055935524973e-13
"gene-ACX60_RS14280",7674.36099328297,-0.649307630408611,0.0864471751159638,1.01762329754354e-14,3.50876512993012e-13
"gene-ACX60_RS14575",6245.8852905443,-0.80526084540046,0.107899681781572,1.06285559849777e-14,3.62844168675278e-13
"gene-ACX60_RS18040",392.506243596559,1.31512367684094,0.179186721074059,1.61926289078642e-14,5.4737435759133e-13
"gene-ACX60_RS17330",11003.834549569,-0.891039862600064,0.121105738602063,3.36731160298173e-14,1.12723207835738e-12
"gene-ACX60_RS02185",14641.0575170809,-0.916254493466516,0.12529876438884,5.63236363192501e-14,1.8673451733536e-12
"gene-ACX60_RS14355",793.022009567709,0.79611838339192,0.110061298033158,6.01010715334162e-14,1.9736047109259e-12
"gene-ACX60_RS14195",6289.75177998337,-0.682521449538361,0.0940717855246248,6.42495030302822e-14,2.08992723064541e-12
"gene-ACX60_RS14325",588.776422582679,-0.945138127862921,0.132022112157987,7.30785409971434e-14,2.35490476035655e-12
"gene-ACX60_RS15070",1392.38336229484,-0.615466693061188,0.0848473528959817,7.72620136534156e-14,2.46666132478683e-12
"gene-ACX60_RS15285",418.571628699101,-0.872865424981901,0.121630941620278,7.88359530513377e-14,2.49381987266984e-12
"gene-ACX60_RS00695",2834.10326194905,0.929356399169003,0.130610813602957,1.2725865515538e-13,3.98898039068865e-12
"gene-ACX60_RS13240",6172.54280803145,0.701146076498843,0.0982508688938757,1.5627981728301e-13,4.8545298197461e-12
"gene-ACX60_RS14565",29179.3017867258,-0.621599419059331,0.0868666904517664,1.85576296172807e-13,5.71309883217714e-12
"gene-ACX60_RS05790",159.286162628852,1.11425285224062,0.159049777542512,2.16513008503747e-13,6.60652082584885e-12
"gene-ACX60_RS05370",3554.66240118504,-0.695356014102281,0.0969958473955544,2.23714177535306e-13,6.76637266790996e-12
"gene-ACX60_RS11275",86.65467495705,1.77089228706491,0.256158486091534,3.1391506304641e-13,9.41199249899149e-12
"gene-ACX60_RS01805",998.869656170641,-0.737157153621531,0.105101647029924,3.46561466099924e-13,1.03012408199357e-11
"gene-ACX60_RS04630",1281.10974470513,0.672933896623547,0.0958613394552544,3.80240786264942e-13,1.12057284704403e-11
"gene-ACX60_RS02220",136850.213016056,-0.578591385852817,0.0827707987156178,5.86970245896147e-13,1.71514695580501e-11
"gene-ACX60_RS13150",244.005989591477,-1.13870978740437,0.167321859763015,8.55247411202873e-13,2.47806140657774e-11
"gene-ACX60_RS16715",3782.38040642765,-0.637302017103983,0.0927789594786868,1.13383169804203e-12,3.2578764123741e-11
"gene-ACX60_RS04000",18341.5191099542,-0.702609122947292,0.102831972309436,1.29590653081999e-12,3.6759198459426e-11
"gene-ACX60_RS14465",102.041702139742,1.85872069179767,0.277293256840576,1.30064449305394e-12,3.6759198459426e-11
"gene-ACX60_RS17815",5254.16184645018,0.589541749986495,0.085864707562471,1.41985638329827e-12,3.98021529236783e-11
"gene-ACX60_RS00180",3206.3924487895,0.734229296777263,0.108064767797917,1.69701822545579e-12,4.71880551723513e-11
"gene-ACX60_RS16560",6876.44782673154,0.838130475113793,0.125116707664122,2.5439660561782e-12,7.01727596936195e-11
"gene-ACX60_RS04625",325.54919752851,0.847037693860197,0.127490319133334,3.81526739993617e-12,1.04405095198253e-10
"gene-ACX60_RS06260",272.191532231001,1.16757106405995,0.178081036838409,4.84490794256932e-12,1.31537343196685e-10
"gene-ACX60_RS14560",24364.7553495966,-0.59666510522351,0.0877472261321517,5.0388462816467e-12,1.35733921711858e-10
"gene-ACX60_RS12145",1109.3396838786,-0.964808567865968,0.147126268670694,5.22194446254687e-12,1.3957569385164e-10
"gene-ACX60_RS11295",149.111283215431,1.16194524970311,0.17799556058846,5.62725484838256e-12,1.49252113209408e-10
"gene-ACX60_RS17290",464.078316515307,0.836822265110263,0.127084587712162,5.72274942364419e-12,1.50626259639123e-10
"gene-ACX60_RS02120",35239.6256967028,-0.631524505695394,0.0953485093316353,5.94789264844053e-12,1.55366165544113e-10
"gene-ACX60_RS03975",18364.4457655406,-0.526238435259417,0.0791146159071965,6.74390712690898e-12,1.748345246134e-10
"gene-ACX60_RS09785",2644.43145215937,-0.573159160703146,0.0864397957051194,7.22151343245976e-12,1.85819241157621e-10
"gene-ACX60_RS01835",2393.46905546858,-0.518593212374395,0.0780702451231506,7.98611204321480e-12,2.03971217222257e-10
"gene-ACX60_RS13245",248.796916785726,0.893988876166396,0.137265459657441,8.45555219112101e-12,2.14373117316068e-10
"gene-ACX60_RS13960",11665.7407148071,0.83057523191471,0.127572528442678,8.63373093563468e-12,2.16047123537151e-10
"gene-ACX60_RS12285",14332.3648715113,0.902743751706044,0.138771176454959,8.64689763576764e-12,2.16047123537151e-10
"gene-ACX60_RS03990",21910.0830739633,-0.612093568513844,0.0936203469476489,1.1624217122696e-11,2.88347486611913e-10
"gene-ACX60_RS13830",912.170846293736,0.880487432229002,0.136251491702334,1.17436153525289e-11,2.89228469539426e-10
"gene-ACX60_RS06275",555.09656749822,0.74170778855197,0.114114499311235,1.18701706634359e-11,2.90271974805156e-10
"gene-ACX60_RS09895",709.081316864881,0.689483795975661,0.106201084729421,1.40068817494723e-11,3.37803292539029e-10
"gene-ACX60_RS15735",4059.56443866784,0.639869132955495,0.0983263450915101,1.40992670939578e-11,3.37803292539029e-10
"gene-ACX60_RS11800",205.947520864209,2.2519963303105,0.356207201360947,1.41077941199594e-11,3.37803292539029e-10
"gene-ACX60_RS05885",3291.41412311419,0.609987675473531,0.0936361322227307,1.44183430744194e-11,3.42858254624813e-10
"gene-ACX60_RS09900",493.650887085404,0.701551560912484,0.108376193803791,1.51048979292187e-11,3.56723890821548e-10
"gene-ACX60_RS15835",807.773568930892,-0.957365042590035,0.149997441420891,1.76989474508538e-11,4.15142658575129e-10
"gene-ACX60_RS02895",4378.20940025054,-0.549082818311769,0.0844286158635067,1.80186747199563e-11,4.19786421854116e-10
"gene-ACX60_RS06730",95714.8558209426,-0.625786630667645,0.0974224722534152,2.47383680871779e-11,5.72469081641539e-10
"gene-ACX60_RS02980",2222.13931890674,0.548808650414724,0.0849651615521562,2.5060944869376e-11,5.76067586064056e-10
"gene-ACX60_RS02355",1533.84032415522,0.686071419488273,0.107040502251213,2.58873374932422e-11,5.91122779315888e-10
"gene-ACX60_RS16865",2046.90616846147,-0.662530177681469,0.10338738602644,2.61469826995839e-11,5.92748890559149e-10
"gene-ACX60_RS07935",3068.19958772622,-0.491794687218764,0.0759079793236446,2.63023724639066e-11,5.92748890559149e-10
"gene-ACX60_RS00965",41357.0412265244,-0.585648919687962,0.0912154392879519,2.71045200357009e-11,6.06859643396731e-10
"gene-ACX60_RS15065",659.160401698644,-0.791876289957571,0.124874310815221,2.95704937542402e-11,6.57800402997549e-10
"gene-ACX60_RS08480",224.87197451197,0.845245202810155,0.133592424404011,3.03876781405533e-11,6.71645604029666e-10
"gene-ACX60_RS03995",21156.3163486844,-0.574772989913344,0.0897532467327583,3.13839492693576e-11,6.89247497329585e-10
"gene-ACX60_RS06325",9737.57242836284,-0.573288316040213,0.0897290499906703,3.24363350600878e-11,7.0785116004546e-10
"gene-ACX60_RS17570",1413.26034130249,-0.555051818533878,0.0867192795690551,3.60095023374089e-11,7.80885308549596e-10
"gene-ACX60_RS01480",1128.69689154686,0.72549652762574,0.114662830801254,3.75109087224495e-11,8.08360082968787e-10
"gene-ACX60_RS05920",21908.1081795849,-0.626106131631791,0.0989400889824572,4.425025473865e-11,9.47670051794193e-10
"gene-ACX60_RS15830",306.767093200276,-0.809426061549426,0.129074108067326,4.62206447849228e-11,9.83757921101321e-10
"gene-ACX60_RS07250",418.673603173228,-0.900406004867648,0.144522353162969,4.81280685081962e-11,1.01807104427154e-09
"gene-ACX60_RS16600",924.899301584291,0.660777120300436,0.104815689370829,5.19369792037458e-11,1.091943318869e-09
"gene-ACX60_RS10325",448.820803924946,-0.697705909037598,0.111251028305124,5.62933196982649e-11,1.17635979587647e-09
"gene-ACX60_RS05050",3093.31638011381,0.662520065239089,0.105738034910368,6.4021866439986e-11,1.32980358725947e-09
"gene-ACX60_RS17560",126.242204569398,1.28415272081242,0.212466024014275,1.19424429650883e-10,2.46572115830086e-09
"gene-ACX60_RS16675",32458.6279111571,-0.552127060179127,0.0895342032910298,1.24158826829334e-10,2.54821211254491e-09
"gene-ACX60_RS05285",9143.90813431408,-0.470916295112047,0.074518778930544,1.36237984870205e-10,2.7747235538044e-09
"gene-ACX60_RS06700",27713.8087378893,-0.529236937550173,0.0854182085120307,1.36804815587804e-10,2.7747235538044e-09
"gene-ACX60_RS15710",9009.20332935526,0.471525559061831,0.0756576964330067,1.40030740480405e-10,2.82354381974524e-09
"gene-ACX60_RS14965",718.634567936443,0.79832694668815,0.13092388245129,1.41005908159666e-10,2.82667657752632e-09
"gene-ACX60_RS14320",291.939103885644,-0.830412887476429,0.137709636419249,1.88926906702616e-10,3.76543337751803e-09
"gene-ACX60_RS01580",1375.23247400004,0.553552964127284,0.0902437053696804,1.99142834581423e-10,3.94623272205027e-09
"gene-ACX60_RS05975",626.581632445917,-0.655994303418716,0.10800505430228,2.06744542424149e-10,4.07345818444838e-09
"gene-ACX60_RS04490",791.316765386737,-0.607846419342339,0.0999159383437068,2.29750719950161e-10,4.50102546811452e-09
"gene-ACX60_RS01070",2671.02053594988,-0.718689212345849,0.119103126541388,2.31224654939859e-10,4.50430853238775e-09
"gene-ACX60_RS05270",248.143177125,-0.831973952491825,0.138666201908671,2.34475135527228e-10,4.54196779380833e-09
"gene-ACX60_RS14190",297.876770421183,0.828008644873688,0.138581035969722,2.78225593417981e-10,5.35933992237542e-09
"gene-ACX60_RS13570",1810.97415192056,-0.568046624903338,0.092651566663811,2.81927023654116e-10,5.40046876421885e-09
"gene-ACX60_RS00905",600.84401392439,0.786887524058648,0.132245797166402,3.50078316253455e-10,6.66889521791111e-09
"gene-ACX60_RS12945",184.993137270055,1.08248805854747,0.184487761133793,4.07548604299763e-10,7.72103070123946e-09
"gene-ACX60_RS16905",502.710809582915,-0.675400249658908,0.113475401392579,4.18360279698638e-10,7.88254778361150e-09
"gene-ACX60_RS15430",2780.2606745522,1.41581193813658,0.245204571713374,4.27746596644432e-10,8.01559926755436e-09
