"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACX60_RS17000",4919.62825429672,-0.459558914202244,0.0825999260935904,5.8064708771938e-09,1.44750289741698e-07
"ACX60_RS00790",9184.3097353255,0.524815675358231,0.095009598569342,6.43694071551616e-09,1.59213705510345e-07
"ACX60_RS04220",618.500179797105,0.759720494640679,0.140563435406802,6.81567989762499e-09,1.67274748495199e-07
"ACX60_RS14355",789.381478868019,0.602389788511037,0.110737588483936,7.96693359243431e-09,1.94025475028054e-07
"ACX60_RS08200",27287.0436610952,-0.443281322521251,0.0807825501931808,9.48711406296841e-09,2.29283993308076e-07
"ACX60_RS00850",4326.58623438331,0.571160712745326,0.105676559147422,1.04310372818701e-08,2.50186848745461e-07
"ACX60_RS15690",922.373802533836,0.720388661894164,0.135055328759066,1.09499581636303e-08,2.60658402601905e-07
"ACX60_RS17755",3400.73510150434,0.457896660721752,0.0842352071115533,1.26248865021328e-08,2.98286497505616e-07
"ACX60_RS17180",253.422772357096,0.731909294669534,0.138491914405493,1.33901619766706e-08,3.13979517010156e-07
"ACX60_RS03425",79.4431128354813,-1.10729208998576,0.212593486282269,1.34874334533737e-08,3.13979517010156e-07
"ACX60_RS12055",22.4330532507493,-2.35003884789038,0.453474004700253,1.45161523642103e-08,3.35460864124742e-07
"ACX60_RS10525",245.707790496247,0.731933905924414,0.13934430007242,1.64761297513186e-08,3.7799584632373e-07
"ACX60_RS15640",1392.54609759616,0.621503584196621,0.117465271171165,1.69519509436621e-08,3.84142650703156e-07
"ACX60_RS00765",2545.69714516215,0.623515076881955,0.117873669240775,1.69867249205438e-08,3.84142650703156e-07
"ACX60_RS07960",2596.82209823924,-0.504916831009284,0.0952535335977436,2.22429834214629e-08,4.99441741222351e-07
"ACX60_RS15635",5321.45521728441,0.495614130773053,0.0931349989896581,2.38678569598332e-08,5.29060194992178e-07
"ACX60_RS17830",6389.41298030774,0.407995402305747,0.0761500835725173,2.38962753897288e-08,5.29060194992178e-07
"ACX60_RS17915",642.357677113617,0.695336151307941,0.134488455854256,2.79664403593269e-08,6.14873265122422e-07
"ACX60_RS04595",1119.19116875479,0.512639508422532,0.097718805442889,2.86687014204065e-08,6.25966266875909e-07
"ACX60_RS07840",676.08632372246,0.565395244567974,0.109369275708714,3.79177134194324e-08,8.22243018396732e-07
"ACX60_RS00770",3479.54603884904,0.469735211849521,0.0899274204301676,3.92249887742246e-08,8.44804860266633e-07
"ACX60_RS06515",677.03021309012,0.635123861265004,0.124208765368387,4.2274254245602e-08,9.00254601846112e-07
"ACX60_RS15430",2756.62213940434,1.22513005370074,0.246611075885612,4.23682677432314e-08,9.00254601846112e-07
"ACX60_RS10365",1484.21357427706,0.44748220912335,0.085715968018059,4.29353595868915e-08,9.06222323013991e-07
"ACX60_RS12945",182.894841863125,0.927510759371255,0.184697116382941,4.32897629868857e-08,9.07651586864106e-07
"ACX60_RS13570",1796.84771346062,-0.485170822166418,0.0936533549539817,4.57569476893092e-08,9.53069055160216e-07
"ACX60_RS17740",2355.14191632994,0.468141066878024,0.0901373170870534,4.81398890899343e-08,9.9526847682943e-07
"ACX60_RS01805",993.263408219228,-0.541543708746801,0.105458951114301,4.8411669435165e-08,9.9526847682943e-07
